Applicant.ID,Position.Name,Employer.Name,City,State.Name,State.Code,Start.Date,End.Date,Job.Description,Salary,Can.Contact.Employer,Created.At,Updated.At
10236,Vice President / COO,Busch Corporation,,,,36161,38260,"Oversaw all aspects of operations of construction and brokerage divisions.
Increased sales from $1 million to $2.2 million in the first year by creating company exposure though marketing, networking and authoring articles in business periodicals. 
Developed Commercial Brokerage business emphasis on Tenant Representation.
Recruited, trained and mentor construction, sales, marketing and real estate professionals.
Expanded client base from a few building owners to encompass national tenants, 
                     multiple property management companies and government entities.
Accountable for all aspects of tenant improvement construction business.",NA,NA,2014-12-16 17:49:20 UTC,2014-12-16 17:49:20 UTC
10236,Director of Leasing,Colton Capital Corporation,,,,34455,36191,"Solicited, negotiated and over saw all leasing and marketing activity for 5% share of OC traditional class ""B""  office space and executive suites.
Developed marketing plans, coordinated tenant improvements, and acted as on site management in lease up phase.
Increased occupancy from 80% to 98%, creating a minimum of 10% ROI for investors.
Equity Fundraiser for LLP acquisitions.
Due diligence performed on LLP acquisitions.
Recruited, trained and managed real estate professionals",NA,NA,2014-12-16 17:49:20 UTC,2014-12-16 17:49:20 UTC
10238,Sales Associate,Ultimate Racing Competitors,NA,NA,NA,41640,,"As a sales associate for Ultimate Racing Competitors (URC), I helped brainstorm ideas about where and how to sell with the founder, and also as a part time graphics designer, I was given the task to design business cards for URC. 
As day to day tasks go, I would answer phone calls from interested customers as well as business associates and proceed to inform them of what URC stands for and how URC products can be beneficial to automobiles.",NA,NA,2014-12-16 18:16:29 UTC,2014-12-16 18:16:29 UTC
10238,Photographer,Nora Jane Photography,NA,NA,NA,40695,41517,"As a Photographer, my first few tasks consisted of building the set, which includes: 
- setting up lights
- setting up back drop
- setting up timer
- positioning lighting
- directing reflector aids

After that process was finished, the next step was to begin shooting models. This main task would start the technical movements of different objects, which would reflect the photographers artistic eye. Lights, reflectors and camera angles would be directed around the stage to accomplish this task.",NA,NA,2014-12-16 18:16:29 UTC,2014-12-16 18:16:29 UTC
10244,NA,Pike Family Court,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-16 19:25:19 UTC,2014-12-16 19:25:19 UTC
10250,Security Officer,Command Security Coperation,DC,Washington,WA,41378,41873,Watch the customers and secure the store,11,TRUE,2014-12-16 20:56:19 UTC,2014-12-16 20:56:19 UTC
10253,President,Laurie's Ride for breast cancer,Londonderry,New Hampshire,NH,,,"Annual Charity ride for breast cancer.
www,Lauriesride.org",NA,NA,2014-12-16 21:29:40 UTC,2014-12-16 21:29:40 UTC
10253,,FIRE & IRON 343,Nashua,New Hampshire,NH,,,,NA,NA,2014-12-16 21:29:40 UTC,2014-12-16 21:29:40 UTC
10253,,Southern New Hampshire Medical Center,,,,,41640,,NA,NA,2014-12-16 21:29:40 UTC,2014-12-16 21:29:40 UTC
10253,,Southern New Hampshire Health System,,,,,41640,,NA,NA,2014-12-16 21:29:40 UTC,2014-12-16 21:29:40 UTC
10253,Retired,Londonderry Fire Dept. / Retired,Londonderry,New Hampshire,NH,28856,37653,"Charter President, IAFF Local 3160",NA,NA,2014-12-16 21:29:40 UTC,2014-12-16 21:29:40 UTC
10262,NA,J C Harmon High,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-17 00:29:43 UTC,2014-12-17 00:29:43 UTC
10265,Cashier,Target,Foster City,California,CA,NA,NA,I was a cashier. Greeted people too!,9,FALSE,2014-12-17 01:10:11 UTC,2014-12-17 01:10:11 UTC
10265,Receptionist,Onyx Salon,Burlingame,California,CA,NA,NA,"Answered phone calls, worked with computer system to schedule appointments",9,FALSE,2014-12-17 01:10:11 UTC,2014-12-17 01:10:11 UTC
10271,Office Assistant,Linon Home decor Products,,,,38353,,,NA,NA,2014-12-17 03:41:05 UTC,2014-12-17 03:41:05 UTC
10271,Administrative Assistant,TIAA-CREF,New York,New York,NY,31959,37955,"Planning and organazing special events, in addition to handling administrative activities for director level management.",NA,NA,2014-12-17 03:41:05 UTC,2014-12-17 03:41:05 UTC
10271,Administrative Assistant,Southern Star Shipping Comp. Inc.,,,,,31989,,NA,NA,2014-12-17 03:41:05 UTC,2014-12-17 03:41:05 UTC
10280,Security officer,Allied Barton Securtiy,Stamford,Connecticut,CT,,,Making sure building was locked and protected on the over night shift,NA,NA,2014-12-17 12:25:44 UTC,2014-12-17 12:25:44 UTC
10280,Security Officer,Allied Barton Securtiy,Stamford,Connecticut,CT,38353,38990,"Customer service, making round inside and outside the buildings making sure everything is safe",NA,NA,2014-12-17 12:25:44 UTC,2014-12-17 12:25:44 UTC
10290,Administrative Secretary,"Pratt Institute, HEOP",Brooklyn,New York,NY,37226,NA,NA,NA,NA,2014-12-17 14:27:54 UTC,2014-12-17 14:27:54 UTC
10291,Administrative Assistant,McCarthy Burgess & Wolff,Bedford,Ohio,OH,39504,41981,"Answer phones, review correspondence, review accounts, provide special letters, import new business, complete Help Desk tickets",14,FALSE,2014-12-17 14:38:12 UTC,2014-12-17 14:38:12 UTC
10297,NA,GSK,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-17 15:27:51 UTC,2014-12-17 15:27:51 UTC
103,Sales Associate,Lombardi Sports,San Francisco,California,CA,41153,41306,NA,10.55,TRUE,2014-08-15 22:04:00 UTC,2014-08-15 22:04:00 UTC
103,Waitress/Cashier,Cafe Bunn Mi,San Francisco,California,CA,40848,41153,NA,10.25,TRUE,2014-08-15 22:04:00 UTC,2014-08-15 22:04:00 UTC
10306,Facilitator,JD Power and Associates,,,,,,,NA,NA,2015-01-23 17:33:34 UTC,2015-01-23 17:33:34 UTC
10306,Facilitator,University of Toyota,Toyota City,,,,,,NA,NA,2015-01-23 17:33:34 UTC,2015-01-23 17:33:34 UTC
10306,Facilitator,ES3,,,,,,,NA,NA,2015-01-23 17:33:34 UTC,2015-01-23 17:33:34 UTC
10306,Vice-President,Alembic Marketing Corporation,,,,33239,,,NA,NA,2015-01-23 17:33:34 UTC,2015-01-23 17:33:34 UTC
10306,Facilitator,Sandy Corp,,,,38353,39782,,NA,NA,2015-01-23 17:33:34 UTC,2015-01-23 17:33:34 UTC
10306,Facilitator,General Dynamics,Falls Church,Virginia,VA,39448,39568,,NA,NA,2015-01-23 17:33:34 UTC,2015-01-23 17:33:34 UTC
10306,Facilitator,Toyota Motor Sales,,,,31898,37590,,NA,NA,2015-01-23 17:33:34 UTC,2015-01-23 17:33:34 UTC
10306,Director Sales & Marketing,Chrysler Corp.,Auburn Hills,Michigan,MI,31413,32111,"Director of Sales & Marketing for NuCarPrep, a division of Chrysler Corp. Responsible for all sales and marketing and customer satisfaction improvement.",NA,NA,2015-01-23 17:33:34 UTC,2015-01-23 17:33:34 UTC
10314,Receptionist,Baltimore City,Baltimore,Maryland,MD,NA,NA,"RECIEVE  OR GREET ANY VISITORS PATIENTS OR CLIENTS ANSWER  A  MULT-LINE TELEPHONE FILE SORT AND FILE RECORDS MAIL ETC
",NA,NA,2014-12-17 19:18:16 UTC,2014-12-17 19:18:16 UTC
10314,,Perdue Chicken,,,,NA,NA,,NA,NA,2014-12-17 19:18:16 UTC,2014-12-17 19:18:16 UTC
10315,Machinist,Timken,,,,40971,,,NA,NA,2015-03-23 05:16:02 UTC,2015-03-23 05:16:02 UTC
10315,Machinist,Encore,Overland Park,Kansas,KS,40790,,timken,NA,NA,2015-03-23 05:16:02 UTC,2015-03-23 05:16:02 UTC
10315,Machine Operator,"Current USA, Inc.",Colorado Springs,Colorado,CO,34917,,,NA,NA,2015-03-23 05:16:02 UTC,2015-03-23 05:16:02 UTC
10315,Machine opp,Current USA Inc Factory Outlet,Colorado Springs,Colorado,CO,35217,39934,,NA,NA,2015-03-23 05:16:02 UTC,2015-03-23 05:16:02 UTC
10320,cashier ,jackinthebox ,LA,California,CA,41745,41778,take customers orders,NA,FALSE,2014-12-17 20:41:18 UTC,2014-12-17 20:41:18 UTC
10321,School Community Coordinator,Cincinnati Public Schools,,,,41852,,,NA,NA,2014-12-17 20:40:09 UTC,2014-12-17 20:40:09 UTC
10321,Classroom Technology Coach,VARtek Services,Dayton,Ohio,OH,41275,41790,"Facilitating and supporting teacher use of technology in teaching core curriculum subjects.
Developing, enhancing and maximizing the technology resources of the school at an affordable cost.
 As more curricular content becomes digital and interactive, My job is helping more teachers try more innovative ideas to teach children who are naturally attuned to the digital age. 

Serve as on-site support for teachers.Provide instructional technology coaching to teachers, by planning and developing programs. Demonstrate how to use technology as a teaching tool in a variety of curricular areas. Work with teachers to design engaging lessons that incorporate technology. Provide on-going information assistance to faculty in the use of computers, classroom technology equipment, and software packages utilized in classroom setting.
Provide excellent customer service and user support for desktop and LAN-based applications.
Assist with equipment setup, configuration, installation as needed.
Break/fix activities, in support of various computer devices used internally at the school.
Monitor performance of teachers to ensure they are gaining new technology skills.",NA,NA,2014-12-17 20:40:09 UTC,2014-12-17 20:40:09 UTC
10321,Technology Coordinator,Sacred Heart of Jesus Elementary School,,,,39995,41305,"Maintain over 200 machines (desktops, laptops, MLDs, printers and servers). Implementation and support of Windows XP and Windows 7, Ghost and other imaging processes, profiles, Active Directory, group polices, and mobile devices. Work with principal for desired outcomes, setting annual goals/tasks. Experience in classroom audio/visual equipment implementation and support, including projectors, SmartBoard technologies, etc. Excellent communication skills. Demonstrated ability to research, recommend, and implement new and innovative technologies, such as i-Pads. Track and formulate a budget of 25K, along with purchases for tech upgrades.
 
Teach grades 1-8 the entire Microsoft Office package, Windows, Digital Photography, Digital Video in an elementary school environment.",NA,NA,2014-12-17 20:40:09 UTC,2014-12-17 20:40:09 UTC
10321,Computer Teacher,St. James the Greater School,,,,38504,39994,"Teach grades 2-8 the entire Microsoft Office package, Windows, Digital Photography, Digital Video in an elementary school environment.
Tech support within a small team that use IT tools in an educational setting. Responsibilities include supporting users of approximately 250 desktop PCs. My position focuses on the ability to provide professional support for customer (teachers’ and staff) technology requests via telephone, email, and in person. Have demonstrated the ability to quickly assess the user’s issue and to provide first level support for problem resolution, documenting information specific to the problem and/or resolution, and escalating unresolved issues expeditiously. Familiarity with MS Office and other industry standard applications as well as good working knowledge of laptop and desktop functionality. Worked in collaboration with and report to the school’s Technology Coordinator.",NA,NA,2014-12-17 20:40:09 UTC,2014-12-17 20:40:09 UTC
10323,NA,McDonald's,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-17 22:25:06 UTC,2014-12-17 22:25:06 UTC
10326,Customer Care Manager II,American Modern Insurance Group,NA,NA,NA,34943,41364,"• Manage three – four Supervisors within a large team of associates
• Encouraged associate involvement  through work-teams and participation
• Establish state compliance standards that reduce overall risk for the Company
• Continually educate team and co-teams on updates in State compliance regulations
• Project and monitor yearly department budget of over $5 million
• Documented all workflow processes for increased consistency
• Ensure department adheres to the Company’s standards for workflow carryover
• Improved team backlog by 200% and eliminated non-value-add processes
• Determine system automation and usability enhancements and facilitate changes with the IT  department
• Support the Sales team with their performance goals for new and existing account development
• Collaborate with outside Agencies to audit their Licensing standards
• Develop management staff for future promotions and opportunities",NA,NA,2014-12-17 22:39:06 UTC,2014-12-17 22:39:06 UTC
10337,releif santation / food service,Research Medical Center,Kansas City,Missouri,MO,NA,NA,NA,NA,NA,2014-12-18 03:31:06 UTC,2014-12-18 03:31:06 UTC
10345,NA,Self employed,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-18 12:58:32 UTC,2014-12-18 12:58:32 UTC
10356,NA,FORCED TO RETIRE,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-16 18:41:25 UTC,2015-01-16 18:41:25 UTC
10360,NA,Ryder Integrated Logistics,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-18 15:50:16 UTC,2014-12-18 15:50:16 UTC
10360,NA,Ryder,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-18 15:50:16 UTC,2014-12-18 15:50:16 UTC
